"Building","Date","Samples","Pumping_Time","Sample_Time","Pumping_Volume","Sample_Volume","Exported_Volume","organism_1","organism_2","organism_3","organism_26"
"SWP","2016-04-29",11,900,330,3916.5532416,1439.90928,3794.18448,0,0,11,0
"CVP","2016-04-29",12,1380,360,1814.540544,473.97226176,2397.88512,1,0,0,0
"SWP","2016-04-30",11,900,330,3916.5532416,1439.90928,3794.18448,0,0,7,0
"CVP","2016-04-30",12,1440,360,1889.77261824,472.44315456,2429.9556,0,0,0,0
"SWP","2016-05-01",7,660,210,2419.0475904,748.7528256,2348.54592,0,0,5,0
"CVP","2016-05-01",12,1440,360,3744.06994944,936.01748736,3871.89372,0,0,3,0
"SWP","2016-05-02",11,900,330,2419.0475904,863.945568,2417.6208,1,0,2,0
"CVP","2016-05-02",12,1440,360,3795.04018944,948.76004736,3940.9686,0,0,2,0
"SWP","2016-05-03",12,1020,360,2534.2403328,921.5419392,2532.33444,0,0,3,0
"CVP","2016-05-03",12,1440,360,3827.865024,956.966256,3954.53688,0,0,10,0
"SWP","2016-05-04",12,1080,360,2341.0631232,786.7256544,2433.65604,0,2,6,0
"CVP","2016-05-04",12,1440,360,3848.25312,962.06328,3924.93336,0,0,7,0
"SWP","2016-05-05",10,900,300,2188.6621056,748.7528256,2020.44024,0,0,5,0
"CVP","2016-05-05",12,1440,360,3887.39826432,971.84956608,3948.36948,0,0,15,0
"SWP","2016-05-06",11,900,330,2188.6621056,806.3491968,2132.68692,0,0,3,0
"CVP","2016-05-06",12,1440,360,3855.3889536,963.8472384,3917.53248,0,0,2,0
"SWP","2016-05-07",12,1020,360,2419.0475904,863.945568,2357.18028,0,0,5,0
"CVP","2016-05-07",12,1440,360,3882.70900224,970.67725056,3919.99944,0,0,8,0
"SWP","2016-05-08",11,1020,330,3916.5532416,1267.1201664,3771.98184,0,0,5,0
"CVP","2016-05-08",12,1440,360,1947.063168,486.765792,2432.42256,0,0,0,0
"SWP","2016-05-09",8,600,240,4031.745984,1612.6983936,3878.06112,0,0,9,0
"CVP","2016-05-09",12,1370,360,1866.41125824,489.46721472,2334.97764,0,0,2,0
"SWP","2016-05-10",5,420,150,2995.0113024,1036.7346816,2904.8454,0,0,11,0
"CVP","2016-05-10",12,1440,360,1950.1213824,487.5303456,2416.38732,0,0,0,0
"SWP","2016-05-11",4,360,120,2649.4330752,863.945568,2756.8278,0,0,39,0
"CVP","2016-05-11",12,1440,360,1950.52914432,487.63228608,2415.15384,0,0,17,0
"SWP","2016-05-12",8,660,240,4262.1314688,1497.5056512,3774.4488,0,0,9,0
"CVP","2016-05-12",12,1440,360,1942.17002496,485.54250624,2413.92036,5,0,0,0
"SWP","2016-05-13",8,600,240,4031.745984,1555.1020224,3912.59856,2,0,11,0
"CVP","2016-05-13",12,1440,360,1934.21866752,483.55466688,2411.4534,3,0,0,0
"SWP","2016-05-14",8,720,240,4031.745984,1324.7165376,3923.69988,4,1,10,0
"CVP","2016-05-14",12,1290,330,1732.88621952,443.33914752,2408.98644,0,0,27,0
"SWP","2016-05-15",7,600,210,2419.0475904,806.3491968,2363.34768,1,0,17,0
"CVP","2016-05-15",12,1245,330,2806.52335488,751.50521856,3491.98188,0,0,19,0
"SWP","2016-05-16",8,600,240,2303.854848,921.5419392,2222.73096,1,0,46,0
"CVP","2016-05-16",12,1440,360,3783.21509376,945.80377344,3908.89812,0,1,85,0
"SWP","2016-05-17",8,600,240,2764.6258176,1094.3310528,2629.77936,1,0,389,0
"CVP","2016-05-17",12,1440,360,1908.73354752,477.18338688,1998.2376,0,0,57,0
"SWP","2016-05-18",6,480,180,1267.1201664,460.7709696,1234.71348,0,0,15,0
"CVP","2016-05-18",6,600,150,822.86355456,205.71588864,999.1188,0,0,61,0
"SWP","2016-05-19",6,420,180,1382.3129088,575.963712,1334.62536,0,0,28,0
"CVP","2016-05-19",7,714,210,958.311870336,283.85326656,1041.05712,1,0,50,0
"SWP","2016-05-20",10,1080,240,2073.4693632,460.7709696,2022.9072,0,0,2097,0
"CVP","2016-05-20",6,720,180,996.16237056,249.04059264,1010.22012,0,0,30,0
"SWP","2016-05-21",9,960,210,1843.0838784,403.1745984,1841.58564,0,0,1010,0
"CVP","2016-05-21",6,720,180,1004.72537088,251.18134272,1001.58576,0,0,17,0
"SWP","2016-05-22",15,1440,440,4223.3940864,1228.5526848,4176.56328,0,0,558,0
"CVP","2016-05-22",12,1440,360,1939.51957248,484.87989312,1943.96448,0,0,48,0
"SWP","2016-05-23",0,0,0,0,0,NA,0,0,0,0
"CVP","2016-05-23",12,1380,360,1857.66136704,483.14690496,1964.93364,0,0,30,0
"SWP","2016-05-24",1,0,0,0,0,NA,0,0,0,0
"CVP","2016-05-24",12,1440,360,3893.31081216,973.32770304,4714.36056,0,0,51,0
"SWP","2016-05-25",1,0,0,0,0,NA,0,0,0,0
"CVP","2016-05-25",12,1440,360,1936.86912,484.21728,2438.58996,0,0,70,0
"SWP","2016-05-26",1,0,0,0,0,NA,0,0,0,0
"CVP","2016-05-26",12,1440,360,1920.5586432,480.1396608,2412.68688,0,0,191,0
"SWP","2016-05-27",1,60,30,230.3854848,115.1927424,213.39204,0,0,152,0
"CVP","2016-05-27",12,1440,360,1922.39357184,480.59839296,2410.21992,0,0,358,0
"SWP","2016-05-28",10,1020,190,3916.5532416,729.5540352,4029.77916,0,0,675,0
"CVP","2016-05-28",12,1440,360,1914.03445248,478.50861312,1962.46668,0,0,270,0
"SWP","2016-05-29",10,960,280,3455.782272,959.93952,3343.96428,0,0,558,0
"CVP","2016-05-29",12,1440,360,1926.47119104,481.61779776,1956.29928,0,0,454,0
"SWP","2016-05-30",5,480,150,1843.0838784,575.963712,1564.05264,0,0,520,0
"CVP","2016-05-30",12,1440,360,1921.37416704,480.34354176,1956.29928,0,0,159,0
"SWP","2016-05-31",5,420,120,1612.6983936,460.7709696,1571.45352,0,0,665,0
"CVP","2016-05-31",12,1440,360,1928.10223872,482.02555968,1957.53276,0,0,333,0
"SWP","2016-06-01",15,1260,390,6488.0018496,2009.07696,6352.422,0,0,1202,0
"CVP","2016-06-01",12,1440,360,1935.8497152,483.9624288,1957.53276,0,0,336,0
"SWP","2016-06-02",12,1140,275,4953.2879232,1132.7286336,4579.91124,0,0,146,0
"CVP","2016-06-02",12,1440,360,1952.77183488,488.19295872,1964.93364,0,0,47,0
"SWP","2016-06-03",12,1020,310,4607.709696,1305.5177472,4241.93772,0,0,349,0
"CVP","2016-06-03",12,1440,360,1941.76226304,485.44056576,1959.99972,0,0,258,0
"SWP","2016-06-04",6,480,180,1612.6983936,575.963712,1783.61208,0,0,68,0
"CVP","2016-06-04",12,1440,360,1949.1019776,487.2754944,1961.2332,0,0,208,0
"SWP","2016-06-05",11,1080,240,6220.4080896,1420.7104896,5765.28552,0,0,709,0
"CVP","2016-06-05",12,1440,360,1972.75216896,493.18804224,1967.4006,0,0,400,0
"SWP","2016-06-06",14,1440,350,8178.6847104,1977.4754112,8138.50104,0,0,1318,0
"CVP","2016-06-06",12,1440,360,1990.08205056,497.52051264,1969.86756,0,0,396,0
"SWP","2016-06-07",18,1440,284.5,10021.7685888,1925.63867712,9890.04264,0,0,707,0
"CVP","2016-06-07",12,1440,360,2000.47997952,500.11999488,1968.63408,0,0,398,0
"SWP","2016-06-08",21,1440,253.5,8639.45568,1421.67042912,8248.28076,0,0,412,0
"CVP","2016-06-08",12,1440,360,1952.77183488,488.19295872,1957.53276,0,0,348,0
"SWP","2016-06-09",18,1380,337.5,8293.8774528,1881.4814592,8737.97232,0,0,574,0
"CVP","2016-06-09",12,1440,360,1924.6362624,481.1590656,1950.13188,0,0,248,0
"SWP","2016-06-10",17,1341,355,9641.63253888,2380.6500096,9739.55808,0,0,681,0
"CVP","2016-06-10",12,1440,360,1890.58814208,472.64703552,1925.46228,0,0,125,0
"SWP","2016-06-11",18,1440,370,9906.5758464,2380.6500096,9750.6594,0,0,592,0
"CVP","2016-06-11",12,1440,360,1871.6272128,467.9068032,1925.46228,0,0,177,0
"SWP","2016-06-12",18,1440,345,9215.419392,2073.4693632,9088.28064,0,0,613,0
"CVP","2016-06-12",12,1440,360,1910.56847616,477.64211904,1988.36976,0,0,111,0
"SWP","2016-06-13",18,1440,355,7602.7209984,1689.4935552,7516.82712,0,0,215,0
"CVP","2016-06-13",12,1425,360,1903.50909792,480.85324416,1941.49752,0,0,33,0
"SWP","2016-06-14",14,1080,161,6220.4080896,927.30157632,6061.32072,0,0,2343,0
"CVP","2016-06-14",12,1325,360,1760.73296064,478.25376192,1828.01736,0,0,25,0
"SWP","2016-06-15",15,1080,157.5,6295.8440448,889.2820248,5771.45292,0,0,1744,0
"CVP","2016-06-15",12,1440,360,1920.35476224,480.08869056,1967.4006,0,0,12,0
"SWP","2016-06-16",16,1080,217.5,6334.0717248,1159.8278112,6224.14008,0,0,1121,0
"CVP","2016-06-16",12,1395,360,1847.51828928,475.45039872,1962.46668,0,0,9,0
"SWP","2016-06-17",16,1080,222.5,8409.0701952,1761.4890192,8200.17504,0,0,151,0
"CVP","2016-06-17",12,1365,360,1806.79306752,475.90913088,1964.93364,0,0,280,0
"SWP","2016-06-18",19,1440,342.5,7717.9137408,1627.0974864,7576.03416,0,0,117,0
"CVP","2016-06-18",12,1440,360,1906.08309504,476.52077376,1968.63408,0,0,77,0
"SWP","2016-06-19",18,1380,345,7948.2992256,1857.4829712,8208.8094,0,0,136,0
"CVP","2016-06-19",12,1440,360,1896.70457088,474.17614272,1963.70016,0,0,64,0
"SWP","2016-06-20",17,1440,355,8524.2629376,1919.87904,8409.86664,0,0,114,0
"CVP","2016-06-20",12,1440,360,1932.38373888,483.09593472,1969.86756,0,0,235,0
"SWP","2016-06-21",18,1500,252.5,11634.4669824,1895.880552,11124.75612,0,0,160,0
"CVP","2016-06-21",12,1440,360,1916.481024,479.120256,1968.63408,0,0,43,0
"SWP","2016-06-22",23,1440,325.5,13938.3218304,2824.14206784,13697.7954,0,0,228,0
"CVP","2016-06-22",12,1290,330,1696.08570624,434.82711744,1911.894,0,0,19,0
"SWP","2016-06-23",22,1440,303.5,13477.5508608,2564.95839744,13227.83952,0,0,536,0
"CVP","2016-06-23",12,1440,360,1926.26731008,481.56682752,1989.60324,0,0,234,0
"SWP","2016-06-24",18,1440,370,13823.129088,3167.800416,13576.91436,0,0,283,0
"CVP","2016-06-24",12,1440,360,1907.71414272,476.92853568,1942.731,0,0,105,0
"SWP","2016-06-25",18,1440,390,12440.8161792,3186.9992064,12463.08192,0,0,185,0
"CVP","2016-06-25",12,1440,360,1892.21918976,473.05479744,1967.4006,0,0,90,0
"SWP","2016-06-26",19,1440,365,11634.4669824,2534.2403328,11420.79132,0,0,32,0
"CVP","2016-06-26",12,1440,360,1889.9764992,472.4941248,1969.86756,0,0,45,0
"SWP","2016-06-27",18,1440,375,10828.1177856,2591.836704,10668.36852,0,0,28,0
"CVP","2016-06-27",12,1440,360,1891.60754688,472.90188672,1946.43144,0,0,24,0
"SWP","2016-06-28",11,780,205,4953.2879232,1171.1262144,4724.2284,0,0,21,0
"CVP","2016-06-28",12,1440,360,5588.3771136,1397.0942784,6382.02552,0,0,1027,0
"SWP","2016-06-29",1,0,0,0,0,NA,0,0,0,0
"CVP","2016-06-29",12,1440,360,9449.27085312,2362.31771328,9762.9942,0,0,1389,0
"SWP","2016-06-30",4,240,50,1843.0838784,326.3794368,1773.74424,0,0,69,0
"CVP","2016-06-30",12,1440,360,9492.08585472,2373.02146368,10020.79152,0,0,712,0
"SWP","2016-07-01",15,1440,300,14859.8637696,3014.2100928,14574.79968,0,0,76,0
"CVP","2016-07-01",12,1440,360,3179.31969024,794.82992256,3574.62504,0,0,227,0
"SWP","2016-07-02",17,1440,272.5,17624.4895872,3249.3952752,17337.79488,0,0,102,0
"CVP","2016-07-02",12,1440,360,1964.18916864,491.04729216,1983.43584,0,0,33,0
"SWP","2016-07-03",17,1440,335,14168.7073152,3100.6046496,13961.76012,0,0,159,0
"CVP","2016-07-03",12,1440,360,1977.84919296,494.46229824,1966.16712,0,0,154,0
"SWP","2016-07-04",19,1440,322.5,14975.056512,3028.6091856,14730.21816,0,0,97,0
"CVP","2016-07-04",12,1440,360,1980.7035264,495.1758816,1964.93364,0,0,232,0
"SWP","2016-07-05",19,1440,325,15320.6347392,3139.0022304,15087.92736,0,0,76,0
"CVP","2016-07-05",12,1440,360,1955.2184064,488.8046016,1957.53276,0,0,152,0
"SWP","2016-07-06",20,1440,332,16818.1403904,3655.44969216,16584.1386,0,0,383,0
"CVP","2016-07-06",12,1440,360,1928.7138816,482.1784704,1948.8984,0,0,79,0
"SWP","2016-07-07",23,1440,165,18430.838784,2025.4723872,18166.69344,0,0,412,0
"CVP","2016-07-07",12,1440,360,1903.02488064,475.75622016,1942.731,0,0,71,0
"SWP","2016-07-08",20,1440,261.5,17739.6823296,3091.96519392,17452.50852,0,0,421,0
"CVP","2016-07-08",12,1440,360,1872.03497472,468.00874368,1957.53276,0,0,32,0
"SWP","2016-07-09",23,1440,134,17313.5711232,1508.02251072,16970.21784,0,0,73,0
"CVP","2016-07-09",12,1440,360,1855.52061696,463.88015424,1935.33012,0,0,45,0
"SWP","2016-07-10",26,1440,128,17624.4895872,1518.62432064,17380.96668,0,0,343,0
"CVP","2016-07-10",12,1440,360,1843.69552128,460.92388032,1971.10104,0,0,9,0
"SWP","2016-07-11",27,1440,104.5,17854.875072,1260.40058976,17567.22216,0,0,48,0
"CVP","2016-07-11",12,1440,360,1837.78297344,459.44574336,1957.53276,0,0,30,0
"SWP","2016-07-12",28,1440,99,18085.2605568,1215.28343232,17817.6186,0,0,26,0
"CVP","2016-07-12",12,1440,360,1869.99616512,467.49904128,1963.70016,0,0,12,0
"SWP","2016-07-13",21,1440,218.5,17624.4895872,2571.67797408,17337.79488,0,0,28,0
"CVP","2016-07-13",12,1440,360,3717.7693056,929.4423264,4048.28136,0,0,22,0
"SWP","2016-07-14",24,1440,203.5,16987.3615872,2382.97340304,16774.09452,0,0,13,0
"CVP","2016-07-14",12,1440,360,3755.89504512,938.97376128,4074.18444,0,0,23,0
"SWP","2016-07-15",22,1440,233,17274.8337408,2727.80831424,17144.13852,0,0,19,0
"CVP","2016-07-15",12,1440,360,3793.61302272,948.40325568,4087.75272,0,0,25,0
"SWP","2016-07-16",20,1440,384.5,11438.7412608,2562.43961808,11451.62832,0,0,10,0
"CVP","2016-07-16",12,1440,360,1967.04350208,491.76087552,1973.568,0,0,0,0
"SWP","2016-07-17",20,1260,339,8061.9628608,1413.18388416,8377.79616,0,0,10,0
"CVP","2016-07-17",12,1440,390,1949.1019776,523.87212672,1952.59884,0,0,3,0
"SWP","2016-07-18",10,1020,300,3225.3967872,921.5419392,3442.64268,0,0,7,0
"CVP","2016-07-18",12,1440,360,1969.89783552,492.47445888,1953.83232,0,0,0,0
"SWP","2016-07-19",8,840,240,1612.6983936,460.7709696,1608.45792,0,0,4,0
"CVP","2016-07-19",12,1440,360,1964.3930496,491.0982624,1956.29928,0,0,4,0
"SWP","2016-07-20",13,1260,390,2995.0113024,921.5419392,3192.24624,0,0,25,0
"CVP","2016-07-20",12,1440,360,1937.68464384,484.42116096,1959.99972,0,0,7,0
"SWP","2016-07-21",13,1425,360,8639.45568,2303.854848,8925.46128,0,0,10,0
"CVP","2016-07-21",12,1440,360,1938.50016768,484.62504192,1947.66492,0,0,2,0
"SWP","2016-07-22",13,1440,370,14053.5145728,3570.9750144,14154.183,0,0,16,0
"CVP","2016-07-22",12,1440,360,1902.61711872,475.65427968,1951.36536,0,0,3,0
"SWP","2016-07-23",16,1500,290,15551.020224,3129.4028352,14669.77764,0,0,7,0
"CVP","2016-07-23",12,1440,360,1871.01556992,467.75389248,1948.8984,0,0,9,0
"SWP","2016-07-24",16,1440,272.5,14742.6322176,2762.6294832,14495.85696,0,0,13,0
"CVP","2016-07-24",12,1440,360,1871.01556992,467.75389248,1939.03056,0,0,2,0
"SWP","2016-07-25",19,1440,197.5,15932.7873216,2205.949512,15810.74664,0,0,28,0
"CVP","2016-07-25",12,1440,360,1885.69499904,471.42374976,1940.26404,0,0,3,0
"SWP","2016-07-26",21,1425,123,17207.6804496,1490.43777792,17245.28388,0,0,20,0
"CVP","2016-07-26",12,1440,360,1865.510784,466.377696,1983.43584,0,0,3,0
"SWP","2016-07-27",25,1410,196.5,17084.4598944,2193.89929776,17330.394,0,0,27,0
"CVP","2016-07-27",12,1440,360,1885.69499904,471.42374976,1969.86756,0,0,2,0
"SWP","2016-07-28",23,1394,286,16915.30665792,3155.15130144,17121.93588,0,0,10,0
"CVP","2016-07-28",12,1365,360,1822.28802048,479.52801792,1969.86756,0,0,0,0
"SWP","2016-07-29",22,1429,175,17350.38013152,1901.7846048,17334.09444,0,0,9,0
"CVP","2016-07-29",12,1440,360,1937.48076288,484.37019072,1974.80148,0,0,3,0
"SWP","2016-07-30",22,1420,173.5,15956.5734336,1784.67623088,16111.71576,0,0,9,0
"CVP","2016-07-30",12,1440,360,3913.29114624,978.32278656,4125.9906,0,0,6,0
"SWP","2016-07-31",20,1440,226.5,15585.6799872,2135.61482832,15457.97136,0,0,10,0
"CVP","2016-07-31",12,1440,360,3932.25207552,983.06301888,4139.55888,0,0,42,0
"SWP","2016-08-01",19,1440,202,18541.9539072,2594.78448288,18294.97536,0,0,8,0
"CVP","2016-08-01",12,1440,360,3931.8443136,982.9610784,4134.62496,0,0,152,0
"SWP","2016-08-02",14,1350,247.5,17620.6668192,3191.0980632,18523.16916,0,0,6,0
"CVP","2016-08-02",12,1440,360,3906.3591936,976.5897984,4169.1624,0,0,68,0
"SWP","2016-08-03",17,1500,252.5,13667.1601536,1967.557452,12717.1788,0,0,5,0
"CVP","2016-08-03",12,1440,360,3834.59309568,958.64827392,4125.9906,0,0,161,0
"SWP","2016-08-04",16,1410,322.5,18810.8219232,4232.4200664,18868.54356,0,0,21,0
"CVP","2016-08-04",12,1440,360,3859.67045376,964.91761344,4127.22408,0,0,130,0
"SWP","2016-08-05",14,1440,230,18426.7611648,2930.364048,18166.69344,0,0,7,0
"CVP","2016-08-05",12,1440,360,3841.52504832,960.38126208,4124.75712,0,0,10,0
"SWP","2016-08-06",12,1380,290,15969.4858944,3275.7723744,14636.47368,0,0,2,0
"CVP","2016-08-06",12,1440,360,3820.52530944,955.13132736,4114.88928,0,0,6,0
"SWP","2016-08-07",13,1440,210,16122.9063168,2284.0614048,15908.19156,0,0,10,0
"CVP","2016-08-07",12,1440,360,3789.94316544,947.48579136,4107.4884,0,0,4,0
"SWP","2016-08-08",13,1414,250,12450.89129664,2136.7574112,12529.68984,0,0,10,0
"CVP","2016-08-08",12,1440,360,3793.81690368,948.45422592,4106.25492,0,0,22,0
"SWP","2016-08-09",16,1476,250,17781.57986688,2943.106608,17446.34112,0,0,10,0
"CVP","2016-08-09",12,1440,360,3759.15714048,939.78928512,4102.55448,0,0,4,0
"SWP","2016-08-10",14,1440,270,15932.7873216,2959.4170848,15797.17836,0,0,6,0
"CVP","2016-08-10",12,1440,360,3834.59309568,958.64827392,4111.18884,0,0,10,0
"SWP","2016-08-11",16,1410,285,15666.2129664,3023.809488,15774.97572,0,0,13,0
"CVP","2016-08-11",12,1440,360,3841.32116736,960.33029184,4114.88928,0,0,2,0
"SWP","2016-08-12",17,1440,315,16050.0188736,3362.97396,15847.75104,0,0,10,0
"CVP","2016-08-12",12,1440,360,3854.77731072,963.69432768,4113.6558,0,0,6,0
"SWP","2016-08-13",15,1380,317.5,17006.220576,3662.8701096,17591.89176,0,0,14,0
"CVP","2016-08-13",12,1440,360,3842.95221504,960.73805376,4108.72188,0,0,4,0
"SWP","2016-08-14",16,1440,317.5,17505.2192256,3605.2737384,17289.68916,0,0,30,0
"CVP","2016-08-14",12,1440,360,3849.88416768,962.47104192,4106.25492,0,0,5,0
"SWP","2016-08-15",14,1500,290,18349.7961024,3333.3687456,17300.79048,0,0,16,0
"CVP","2016-08-15",12,1440,360,3860.28209664,965.07052416,4116.12276,0,0,2,0
"SWP","2016-08-16",16,1380,440,17697.3770304,5579.2024704,18423.25728,0,0,24,0
"CVP","2016-08-16",12,1440,360,7617.60430848,1904.40107712,8185.37328,0,0,69,0
"SWP","2016-08-17",14,1440,410,17505.2192256,4907.3297568,17289.68916,0,0,12,0
"CVP","2016-08-17",12,1440,360,7528.71220992,1882.17805248,8253.21468,0,0,16,0
"SWP","2016-08-18",14,1370,340,16519.879536,3921.9900672,17289.68916,0,0,26,0
"CVP","2016-08-18",12,1440,360,7545.83821056,1886.45955264,8197.70808,0,0,37,0
"SWP","2016-08-19",14,1440,330,17505.2192256,3781.2272544,17289.68916,0,0,11,0
"CVP","2016-08-19",12,1395,360,7405.92490176,1908.63160704,8205.10896,0,0,9,0
"SWP","2016-08-20",14,1485,310,18138.6518832,3557.298,17289.68916,0,0,14,0
"CVP","2016-08-20",12,1440,360,7569.48840192,1892.37210048,8179.20588,0,0,8,0
"SWP","2016-08-21",15,1440,335,17735.6047104,3870.8074512,17457.44244,0,0,13,0
"CVP","2016-08-21",12,1440,360,7583.55618816,1895.88904704,8203.87548,0,0,9,0
"SWP","2016-08-22",15,1425,350,17610.855048,4043.5540896,17463.60984,0,0,14,0
"CVP","2016-08-22",12,1440,360,7466.93627904,1866.73406976,8187.84024,0,0,7,0
"SWP","2016-08-23",14,1440,255,17505.2192256,3128.6807568,17262.5526,0,0,7,0
"CVP","2016-08-23",12,1440,360,7446.54818304,1861.63704576,8224.84464,0,0,8,0
"SWP","2016-08-24",14,1440,340,17505.2192256,3921.9900672,17220.61428,0,0,10,0
"CVP","2016-08-24",12,1440,360,7405.36422912,1851.34105728,8248.28076,0,0,9,0
"SWP","2016-08-25",14,1370,370,16577.4759072,4344.2785056,17149.07244,0,0,7,0
"CVP","2016-08-25",12,1440,360,7521.98413824,1880.49603456,8645.46132,0,0,3,0
"SWP","2016-08-26",14,1400,420,17172.5534592,5048.0925696,17220.61428,0,0,15,0
"CVP","2016-08-26",12,1440,360,7614.13833216,1903.53458304,8677.5318,0,0,0,0
"SWP","2016-08-27",14,1440,420,19117.9176192,5566.4599104,18837.70656,0,0,20,0
"CVP","2016-08-27",12,1440,360,7634.73030912,1908.68257728,8577.61992,0,0,2,0
"SWP","2016-08-28",14,1440,410,18196.37568,5080.1188704,17540.0856,0,0,8,0
"CVP","2016-08-28",12,1440,360,7521.57637632,1880.39409408,8608.45692,0,0,11,0
"SWP","2016-08-29",14,1500,380,18349.7961024,4485.0413184,17244.0504,0,0,15,0
"CVP","2016-08-29",12,1440,360,7518.51816192,1879.62954048,8638.06044,0,0,16,0
"SWP","2016-08-30",14,1395,420,17130.9702384,5048.0925696,17223.08124,0,0,24,0
"CVP","2016-08-30",12,1440,360,8515.90381824,2128.97595456,9792.59772,0,0,17,0
"SWP","2016-08-31",14,1440,420,17505.2192256,5048.0925696,17229.24864,0,0,15,0
"CVP","2016-08-31",12,1440,360,9149.56584192,2287.39146048,10150.30692,0,0,14,0
"SWP","2016-09-01",14,1380,420,16660.6423488,5048.0925696,17208.27948,0,0,15,0
"CVP","2016-09-01",12,1440,360,9123.87684096,2280.96921024,10347.66372,0,0,12,0
"SWP","2016-09-02",14,1394,390,16857.91416768,4683.46846272,17197.17816,0,0,19,0
"CVP","2016-09-02",12,1440,360,9122.85743616,2280.71435904,10303.25844,0,0,2,0
"SWP","2016-09-03",14,1480,410,18874.6196736,5080.1188704,17876.82564,0,0,28,0
"CVP","2016-09-03",12,1440,360,9089.62483968,2272.40620992,10279.82232,0,0,5,0
"SWP","2016-09-04",15,1440,390,17274.8337408,4568.20776,17018.32356,0,0,52,0
"CVP","2016-09-04",12,1440,360,9119.5953408,2279.8988352,10284.75624,0,0,2,0
"SWP","2016-09-05",14,1440,350,17505.2192256,4062.75288,17197.17816,0,0,11,0
"CVP","2016-09-05",12,1440,360,9111.03234048,2277.75808512,10325.46108,0,0,3,0
"SWP","2016-09-06",14,1424,410,17372.15291904,4907.3297568,17220.61428,0,0,19,0
"CVP","2016-09-06",12,1440,360,9158.12884224,2289.53221056,10347.66372,0,0,5,0
"SWP","2016-09-07",14,1440,400,18196.37568,4939.3560576,17896.56132,0,0,25,0
"CVP","2016-09-07",12,1440,360,9055.3728384,2263.8432096,10330.395,0,0,5,0
"SWP","2016-09-08",14,1367,420,16552.52597472,5048.0925696,17289.68916,0,0,16,0
"CVP","2016-09-08",12,1440,360,9230.91434496,2307.72858624,10325.46108,0,0,7,0
"SWP","2016-09-09",15,1500,450,15585.1702848,4606.43544,14651.27544,0,0,14,0
"CVP","2016-09-09",12,1440,360,8060.84151552,2015.21037888,8846.51856,0,0,10,0
"SWP","2016-09-10",14,1440,420,13588.665984,3953.7615168,13539.90996,0,0,7,0
"CVP","2016-09-10",12,1440,360,7597.01233152,1899.25308288,8118.76536,0,0,3,0
"SWP","2016-09-11",14,1440,420,12897.5095296,3780.9724032,12818.32416,0,0,10,0
"CVP","2016-09-11",12,1440,360,7703.23431168,1925.80857792,8099.02968,0,0,7,0
"SWP","2016-09-12",16,1430,460,12161.5842144,3902.4514752,12065.90136,0,0,20,0
"CVP","2016-09-12",12,1440,360,7672.65216768,1918.16304192,8108.89752,0,0,3,0
"SWP","2016-09-13",15,1440,450,9556.92,2993.7370464,9448.4568,0,0,7,0
"CVP","2016-09-13",12,1440,360,7644.92435712,1911.23108928,8111.36448,0,0,7,0
"SWP","2016-09-14",14,1425,420,9089.7777504,2706.7745952,9015.50532,0,0,6,0
"CVP","2016-09-14",12,1440,360,7559.29435392,1889.82358848,8081.76096,0,0,8,0
"SWP","2016-09-15",14,1421,420,9566.75725632,2822.2221888,9511.36428,0,0,3,0
"CVP","2016-09-15",12,1440,360,7483.85839872,1870.96459968,8101.49664,0,0,6,0
"SWP","2016-09-16",15,1440,450,14975.056512,4665.3060672,14684.5794,0,0,5,0
"CVP","2016-09-16",12,1440,360,7545.6343296,1886.4085824,8126.16624,0,0,5,0
"SWP","2016-09-17",16,1410,480,15032.6528832,5010.8842944,14599.46928,0,0,13,0
"CVP","2016-09-17",12,1440,360,7473.86823168,1868.46705792,8116.2984,0,0,16,0
"SWP","2016-09-18",16,1440,480,14283.9000576,4722.9024384,14075.24028,0,0,15,0
"CVP","2016-09-18",12,1440,360,7415.55827712,1853.88956928,8095.32924,0,0,7,0
"SWP","2016-09-19",15,1335,450,13823.129088,4550.1133248,14606.87016,0,0,9,0
